// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.04 sec)   *****
// Found 5 benchmarks:
//   Bench.NodeBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.NodeBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBenchV3: InProcess(Server=True, Toolchain=InProcessEmitToolchain)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
WorkloadResult   7: 65536 op, 750760400.00 ns, 11.4557 us/op
WorkloadResult   8: 65536 op, 740251800.00 ns, 11.2953 us/op
WorkloadResult   9: 65536 op, 746699700.00 ns, 11.3937 us/op
WorkloadResult  10: 65536 op, 746179000.00 ns, 11.3858 us/op
WorkloadResult  11: 65536 op, 740581200.00 ns, 11.3004 us/op
WorkloadResult  12: 65536 op, 737426200.00 ns, 11.2522 us/op
WorkloadResult  13: 65536 op, 743242700.00 ns, 11.3410 us/op
WorkloadResult  14: 65536 op, 738664400.00 ns, 11.2711 us/op
WorkloadResult  15: 65536 op, 738368500.00 ns, 11.2666 us/op
// GC:  5 0 0 47186944 65536
// Threading:  0 0 65536


Mean = 11.343 μs, StdErr = 0.016 μs (0.14%), N = 15, StdDev = 0.063 μs
Min = 11.252 μs, Q1 = 11.298 μs, Median = 11.341 μs, Q3 = 11.377 μs, Max = 11.458 μs
IQR = 0.079 μs, LowerFence = 11.180 μs, UpperFence = 11.495 μs
ConfidenceInterval = [11.275 μs; 11.410 μs] (CI 99.9%), Margin = 0.067 μs (0.59% of Mean)
Skewness = 0.38, Kurtosis = 2.04, MValue = 2

// ** Remained 1 (20,0 %) benchmark(s) to run. Estimated finish 2024-10-07 9:58 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// **************************
// Benchmark: Bench.DocBenchV3: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
// *** Execute ***
// Launch: 1 / 1

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 8.0.8 (8.0.824.36612), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: Job-QBOAFL(Server=True, Toolchain=InProcessEmitToolchain)

OverheadJitting  1: 1 op, 160300.00 ns, 160.3000 us/op
WorkloadJitting  1: 1 op, 986000.00 ns, 986.0000 us/op

OverheadJitting  2: 16 op, 223300.00 ns, 13.9563 us/op
WorkloadJitting  2: 16 op, 472500.00 ns, 29.5313 us/op

WorkloadPilot    1: 16 op, 241600.00 ns, 15.1000 us/op
WorkloadPilot    2: 32 op, 423500.00 ns, 13.2344 us/op
WorkloadPilot    3: 64 op, 840200.00 ns, 13.1281 us/op
WorkloadPilot    4: 128 op, 1676300.00 ns, 13.0961 us/op
WorkloadPilot    5: 256 op, 3374300.00 ns, 13.1809 us/op
WorkloadPilot    6: 512 op, 6848600.00 ns, 13.3762 us/op
WorkloadPilot    7: 1024 op, 14325700.00 ns, 13.9899 us/op
WorkloadPilot    8: 2048 op, 26241400.00 ns, 12.8132 us/op
WorkloadPilot    9: 4096 op, 52710100.00 ns, 12.8687 us/op
WorkloadPilot   10: 8192 op, 105997700.00 ns, 12.9392 us/op
WorkloadPilot   11: 16384 op, 190032600.00 ns, 11.5987 us/op
WorkloadPilot   12: 32768 op, 372575200.00 ns, 11.3701 us/op
WorkloadPilot   13: 65536 op, 748572800.00 ns, 11.4223 us/op

OverheadWarmup   1: 65536 op, 97100.00 ns, 1.4816 ns/op
OverheadWarmup   2: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadWarmup   3: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadWarmup   4: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadWarmup   5: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadWarmup   6: 65536 op, 95700.00 ns, 1.4603 ns/op

OverheadActual   1: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual   2: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual   3: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual   4: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual   5: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual   6: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual   7: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual   8: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual   9: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual  10: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual  11: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual  12: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual  13: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual  14: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual  15: 65536 op, 95900.00 ns, 1.4633 ns/op

WorkloadWarmup   1: 65536 op, 744562200.00 ns, 11.3611 us/op
WorkloadWarmup   2: 65536 op, 741659700.00 ns, 11.3168 us/op
WorkloadWarmup   3: 65536 op, 745280800.00 ns, 11.3721 us/op
WorkloadWarmup   4: 65536 op, 734042800.00 ns, 11.2006 us/op
WorkloadWarmup   5: 65536 op, 743462100.00 ns, 11.3443 us/op
WorkloadWarmup   6: 65536 op, 756447800.00 ns, 11.5425 us/op
WorkloadWarmup   7: 65536 op, 731903300.00 ns, 11.1680 us/op

WorkloadActual   1: 65536 op, 744427800.00 ns, 11.3591 us/op
WorkloadActual   2: 65536 op, 755223400.00 ns, 11.5238 us/op
WorkloadActual   3: 65536 op, 731887800.00 ns, 11.1677 us/op
WorkloadActual   4: 65536 op, 745127500.00 ns, 11.3697 us/op
WorkloadActual   5: 65536 op, 760398100.00 ns, 11.6028 us/op
WorkloadActual   6: 65536 op, 760186000.00 ns, 11.5995 us/op
WorkloadActual   7: 65536 op, 748024100.00 ns, 11.4139 us/op
WorkloadActual   8: 65536 op, 756479500.00 ns, 11.5430 us/op
WorkloadActual   9: 65536 op, 745906300.00 ns, 11.3816 us/op
WorkloadActual  10: 65536 op, 753470700.00 ns, 11.4971 us/op
WorkloadActual  11: 65536 op, 769989700.00 ns, 11.7491 us/op
WorkloadActual  12: 65536 op, 779545900.00 ns, 11.8949 us/op
WorkloadActual  13: 65536 op, 782882200.00 ns, 11.9458 us/op
WorkloadActual  14: 65536 op, 782170200.00 ns, 11.9350 us/op
WorkloadActual  15: 65536 op, 781768500.00 ns, 11.9288 us/op
WorkloadActual  16: 65536 op, 778524300.00 ns, 11.8793 us/op
WorkloadActual  17: 65536 op, 750583400.00 ns, 11.4530 us/op
WorkloadActual  18: 65536 op, 749384000.00 ns, 11.4347 us/op

WorkloadResult   1: 65536 op, 744331900.00 ns, 11.3576 us/op
WorkloadResult   2: 65536 op, 755127500.00 ns, 11.5223 us/op
WorkloadResult   3: 65536 op, 731791900.00 ns, 11.1663 us/op
WorkloadResult   4: 65536 op, 745031600.00 ns, 11.3683 us/op
WorkloadResult   5: 65536 op, 760302200.00 ns, 11.6013 us/op
WorkloadResult   6: 65536 op, 760090100.00 ns, 11.5981 us/op
WorkloadResult   7: 65536 op, 747928200.00 ns, 11.4125 us/op
WorkloadResult   8: 65536 op, 756383600.00 ns, 11.5415 us/op
WorkloadResult   9: 65536 op, 745810400.00 ns, 11.3802 us/op
WorkloadResult  10: 65536 op, 753374800.00 ns, 11.4956 us/op
WorkloadResult  11: 65536 op, 769893800.00 ns, 11.7476 us/op
WorkloadResult  12: 65536 op, 779450000.00 ns, 11.8935 us/op
WorkloadResult  13: 65536 op, 782786300.00 ns, 11.9444 us/op
WorkloadResult  14: 65536 op, 782074300.00 ns, 11.9335 us/op
WorkloadResult  15: 65536 op, 781672600.00 ns, 11.9274 us/op
WorkloadResult  16: 65536 op, 778428400.00 ns, 11.8779 us/op
WorkloadResult  17: 65536 op, 750487500.00 ns, 11.4515 us/op
WorkloadResult  18: 65536 op, 749288100.00 ns, 11.4332 us/op
// GC:  5 0 0 47186944 65536
// Threading:  0 0 65536


Mean = 11.592 μs, StdErr = 0.056 μs (0.49%), N = 18, StdDev = 0.240 μs
Min = 11.166 μs, Q1 = 11.418 μs, Median = 11.532 μs, Q3 = 11.845 μs, Max = 11.944 μs
IQR = 0.428 μs, LowerFence = 10.776 μs, UpperFence = 12.487 μs
ConfidenceInterval = [11.368 μs; 11.816 μs] (CI 99.9%), Margin = 0.224 μs (1.93% of Mean)
Skewness = 0.21, Kurtosis = 1.68, MValue = 2

// ** Remained 0 (0,0 %) benchmark(s) to run. Estimated finish 2024-10-07 9:58 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ApiQL.Bench-report.csv
  BenchmarkDotNet.Artifacts\results\ApiQL.Bench-report-github.md
  BenchmarkDotNet.Artifacts\results\ApiQL.Bench-report.html

// * Detailed results *
Bench.DocBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 11.343 μs, StdErr = 0.016 μs (0.14%), N = 15, StdDev = 0.063 μs
Min = 11.252 μs, Q1 = 11.298 μs, Median = 11.341 μs, Q3 = 11.377 μs, Max = 11.458 μs
IQR = 0.079 μs, LowerFence = 11.180 μs, UpperFence = 11.495 μs
ConfidenceInterval = [11.275 μs; 11.410 μs] (CI 99.9%), Margin = 0.067 μs (0.59% of Mean)
Skewness = 0.38, Kurtosis = 2.04, MValue = 2
-------------------- Histogram --------------------
[11.248 μs ; 11.475 μs) | @@@@@@@@@@@@@@@
---------------------------------------------------

Bench.DocBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 11.545 μs, StdErr = 0.053 μs (0.46%), N = 16, StdDev = 0.212 μs
Min = 11.261 μs, Q1 = 11.412 μs, Median = 11.469 μs, Q3 = 11.724 μs, Max = 11.924 μs
IQR = 0.312 μs, LowerFence = 10.944 μs, UpperFence = 12.192 μs
ConfidenceInterval = [11.329 μs; 11.761 μs] (CI 99.9%), Margin = 0.216 μs (1.87% of Mean)
Skewness = 0.44, Kurtosis = 1.73, MValue = 2
-------------------- Histogram --------------------
[11.151 μs ; 11.493 μs) | @@@@@@@@@@
[11.493 μs ; 11.940 μs) | @@@@@@
---------------------------------------------------

Bench.DocBenchV3: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 11.592 μs, StdErr = 0.056 μs (0.49%), N = 18, StdDev = 0.240 μs
Min = 11.166 μs, Q1 = 11.418 μs, Median = 11.532 μs, Q3 = 11.845 μs, Max = 11.944 μs
IQR = 0.428 μs, LowerFence = 10.776 μs, UpperFence = 12.487 μs
ConfidenceInterval = [11.368 μs; 11.816 μs] (CI 99.9%), Margin = 0.224 μs (1.93% of Mean)
Skewness = 0.21, Kurtosis = 1.68, MValue = 2
-------------------- Histogram --------------------
[11.142 μs ; 11.605 μs) | @@@@@@@@@@@@
[11.605 μs ; 11.966 μs) | @@@@@@
---------------------------------------------------

Bench.NodeBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 25.741 μs, StdErr = 0.120 μs (0.47%), N = 16, StdDev = 0.481 μs
Min = 25.082 μs, Q1 = 25.281 μs, Median = 25.719 μs, Q3 = 26.126 μs, Max = 26.657 μs
IQR = 0.844 μs, LowerFence = 24.015 μs, UpperFence = 27.393 μs
ConfidenceInterval = [25.252 μs; 26.230 μs] (CI 99.9%), Margin = 0.489 μs (1.90% of Mean)
Skewness = 0.21, Kurtosis = 1.56, MValue = 2
-------------------- Histogram --------------------
[25.026 μs ; 25.851 μs) | @@@@@@@@
[25.851 μs ; 26.907 μs) | @@@@@@@@
---------------------------------------------------

Bench.NodeBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 26.086 μs, StdErr = 0.024 μs (0.09%), N = 15, StdDev = 0.093 μs
Min = 25.889 μs, Q1 = 26.050 μs, Median = 26.070 μs, Q3 = 26.158 μs, Max = 26.233 μs
IQR = 0.108 μs, LowerFence = 25.888 μs, UpperFence = 26.320 μs
ConfidenceInterval = [25.987 μs; 26.185 μs] (CI 99.9%), Margin = 0.099 μs (0.38% of Mean)
Skewness = -0.38, Kurtosis = 2.27, MValue = 2
-------------------- Histogram --------------------
[25.840 μs ; 26.283 μs) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.14.0, Windows 10 (10.0.19045.4894/22H2/2022Update)
12th Gen Intel Core i5-12400F, 1 CPU, 12 logical and 6 physical cores
.NET SDK 8.0.400
  [Host] : .NET 8.0.8 (8.0.824.36612), X64 RyuJIT AVX2

Job=InProcess  Server=True  Toolchain=InProcessEmitToolchain  

| Method      | Mean     | Error    | StdDev   | StdErr   | Min      | Max      | Q1       | Median   | Q3       | Op/s     | Ratio | RatioSD | Rank | Gen0   | Gen1   | Allocated | Alloc Ratio |
|------------ |---------:|---------:|---------:|---------:|---------:|---------:|---------:|---------:|---------:|---------:|------:|--------:|-----:|-------:|-------:|----------:|------------:|
| DocBenchV2  | 11.34 μs | 0.067 μs | 0.063 μs | 0.016 μs | 11.25 μs | 11.46 μs | 11.30 μs | 11.34 μs | 11.38 μs | 88,161.9 |  0.43 |    0.00 |    1 | 0.0763 |      - |     720 B |        0.02 |
| DocBench    | 11.55 μs | 0.216 μs | 0.212 μs | 0.053 μs | 11.26 μs | 11.92 μs | 11.41 μs | 11.47 μs | 11.72 μs | 86,617.2 |  0.44 |    0.01 |    1 | 0.0763 |      - |     720 B |        0.02 |
| DocBenchV3  | 11.59 μs | 0.224 μs | 0.240 μs | 0.056 μs | 11.17 μs | 11.94 μs | 11.42 μs | 11.53 μs | 11.85 μs | 86,267.8 |  0.44 |    0.01 |    1 | 0.0763 |      - |     720 B |        0.02 |
| NodeBenchV2 | 25.74 μs | 0.489 μs | 0.481 μs | 0.120 μs | 25.08 μs | 26.66 μs | 25.28 μs | 25.72 μs | 26.13 μs | 38,848.5 |  0.99 |    0.02 |    2 | 4.8828 | 0.0610 |   46000 B |        1.00 |
| NodeBench   | 26.09 μs | 0.099 μs | 0.093 μs | 0.024 μs | 25.89 μs | 26.23 μs | 26.05 μs | 26.07 μs | 26.16 μs | 38,334.9 |  1.00 |    0.00 |    2 | 4.8828 | 0.0610 |   46000 B |        1.00 |

// * Legends *
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  StdErr      : Standard error of all measurements
  Min         : Minimum
  Max         : Maximum
  Q1          : Quartile 1 (25th percentile)
  Median      : Value separating the higher half of all measurements (50th percentile)
  Q3          : Quartile 3 (75th percentile)
  Op/s        : Operation per second
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD     : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank        : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen0        : GC Generation 0 collects per 1000 operations
  Gen1        : GC Generation 1 collects per 1000 operations
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 μs        : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:01:51 (111.21 sec), executed benchmarks: 5

Global total time: 00:01:51 (111.69 sec), executed benchmarks: 5
// * Artifacts cleanup *
Artifacts cleanup is finished
