// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.02 sec)   *****
// Found 5 benchmarks:
//   Bench.NodeBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.NodeBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBenchV3: InProcess(Server=True, Toolchain=InProcessEmitToolchain)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
Min = 6.097 μs, Q1 = 6.223 μs, Median = 6.279 μs, Q3 = 6.302 μs, Max = 6.415 μs
IQR = 0.079 μs, LowerFence = 6.104 μs, UpperFence = 6.421 μs
ConfidenceInterval = [6.178 μs; 6.352 μs] (CI 99.9%), Margin = 0.087 μs (1.39% of Mean)
Skewness = -0.27, Kurtosis = 2.93, MValue = 2

// ** Remained 1 (20,0 %) benchmark(s) to run. Estimated finish 2024-09-26 13:14 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// **************************
// Benchmark: Bench.DocBenchV3: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
// *** Execute ***
// Launch: 1 / 1

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 8.0.8 (8.0.824.36612), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: Job-XDGNVI(Server=True, Toolchain=InProcessEmitToolchain)

OverheadJitting  1: 1 op, 114800.00 ns, 114.8000 us/op
WorkloadJitting  1: 1 op, 763900.00 ns, 763.9000 us/op

OverheadJitting  2: 16 op, 144800.00 ns, 9.0500 us/op
WorkloadJitting  2: 16 op, 284700.00 ns, 17.7938 us/op

WorkloadPilot    1: 16 op, 127700.00 ns, 7.9813 us/op
WorkloadPilot    2: 32 op, 249500.00 ns, 7.7969 us/op
WorkloadPilot    3: 64 op, 483500.00 ns, 7.5547 us/op
WorkloadPilot    4: 128 op, 964600.00 ns, 7.5359 us/op
WorkloadPilot    5: 256 op, 1956000.00 ns, 7.6406 us/op
WorkloadPilot    6: 512 op, 3961800.00 ns, 7.7379 us/op
WorkloadPilot    7: 1024 op, 8017600.00 ns, 7.8297 us/op
WorkloadPilot    8: 2048 op, 15577500.00 ns, 7.6062 us/op
WorkloadPilot    9: 4096 op, 31122600.00 ns, 7.5983 us/op
WorkloadPilot   10: 8192 op, 62032000.00 ns, 7.5723 us/op
WorkloadPilot   11: 16384 op, 115723100.00 ns, 7.0632 us/op
WorkloadPilot   12: 32768 op, 206278500.00 ns, 6.2951 us/op
WorkloadPilot   13: 65536 op, 421570400.00 ns, 6.4327 us/op
WorkloadPilot   14: 131072 op, 827555500.00 ns, 6.3137 us/op

OverheadWarmup   1: 131072 op, 192300.00 ns, 1.4671 ns/op
OverheadWarmup   2: 131072 op, 191200.00 ns, 1.4587 ns/op
OverheadWarmup   3: 131072 op, 191200.00 ns, 1.4587 ns/op
OverheadWarmup   4: 131072 op, 191200.00 ns, 1.4587 ns/op
OverheadWarmup   5: 131072 op, 191200.00 ns, 1.4587 ns/op
OverheadWarmup   6: 131072 op, 191200.00 ns, 1.4587 ns/op

OverheadActual   1: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual   2: 131072 op, 191200.00 ns, 1.4587 ns/op
OverheadActual   3: 131072 op, 191200.00 ns, 1.4587 ns/op
OverheadActual   4: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual   5: 131072 op, 191400.00 ns, 1.4603 ns/op
OverheadActual   6: 131072 op, 191400.00 ns, 1.4603 ns/op
OverheadActual   7: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual   8: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual   9: 131072 op, 192700.00 ns, 1.4702 ns/op
OverheadActual  10: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual  11: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual  12: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual  13: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual  14: 131072 op, 191300.00 ns, 1.4595 ns/op
OverheadActual  15: 131072 op, 192800.00 ns, 1.4709 ns/op

WorkloadWarmup   1: 131072 op, 828018900.00 ns, 6.3173 us/op
WorkloadWarmup   2: 131072 op, 846450500.00 ns, 6.4579 us/op
WorkloadWarmup   3: 131072 op, 848426200.00 ns, 6.4730 us/op
WorkloadWarmup   4: 131072 op, 844620100.00 ns, 6.4439 us/op
WorkloadWarmup   5: 131072 op, 827595000.00 ns, 6.3140 us/op
WorkloadWarmup   6: 131072 op, 821819100.00 ns, 6.2700 us/op
WorkloadWarmup   7: 131072 op, 833128700.00 ns, 6.3563 us/op
WorkloadWarmup   8: 131072 op, 833964300.00 ns, 6.3626 us/op
WorkloadWarmup   9: 131072 op, 832093200.00 ns, 6.3484 us/op

WorkloadActual   1: 131072 op, 843793900.00 ns, 6.4376 us/op
WorkloadActual   2: 131072 op, 835005100.00 ns, 6.3706 us/op
WorkloadActual   3: 131072 op, 836420800.00 ns, 6.3814 us/op
WorkloadActual   4: 131072 op, 821755400.00 ns, 6.2695 us/op
WorkloadActual   5: 131072 op, 829292200.00 ns, 6.3270 us/op
WorkloadActual   6: 131072 op, 835016400.00 ns, 6.3707 us/op
WorkloadActual   7: 131072 op, 831591600.00 ns, 6.3445 us/op
WorkloadActual   8: 131072 op, 832545300.00 ns, 6.3518 us/op
WorkloadActual   9: 131072 op, 831102900.00 ns, 6.3408 us/op
WorkloadActual  10: 131072 op, 835533100.00 ns, 6.3746 us/op
WorkloadActual  11: 131072 op, 842293000.00 ns, 6.4262 us/op
WorkloadActual  12: 131072 op, 828415200.00 ns, 6.3203 us/op
WorkloadActual  13: 131072 op, 843024900.00 ns, 6.4318 us/op
WorkloadActual  14: 131072 op, 842263300.00 ns, 6.4260 us/op
WorkloadActual  15: 131072 op, 837454700.00 ns, 6.3893 us/op

WorkloadResult   1: 131072 op, 843602600.00 ns, 6.4362 us/op
WorkloadResult   2: 131072 op, 834813800.00 ns, 6.3691 us/op
WorkloadResult   3: 131072 op, 836229500.00 ns, 6.3799 us/op
WorkloadResult   4: 131072 op, 821564100.00 ns, 6.2680 us/op
WorkloadResult   5: 131072 op, 829100900.00 ns, 6.3255 us/op
WorkloadResult   6: 131072 op, 834825100.00 ns, 6.3692 us/op
WorkloadResult   7: 131072 op, 831400300.00 ns, 6.3431 us/op
WorkloadResult   8: 131072 op, 832354000.00 ns, 6.3504 us/op
WorkloadResult   9: 131072 op, 830911600.00 ns, 6.3394 us/op
WorkloadResult  10: 131072 op, 835341800.00 ns, 6.3732 us/op
WorkloadResult  11: 131072 op, 842101700.00 ns, 6.4247 us/op
WorkloadResult  12: 131072 op, 828223900.00 ns, 6.3188 us/op
WorkloadResult  13: 131072 op, 842833600.00 ns, 6.4303 us/op
WorkloadResult  14: 131072 op, 842072000.00 ns, 6.4245 us/op
WorkloadResult  15: 131072 op, 837263400.00 ns, 6.3878 us/op
// GC:  10 0 0 94372864 131072
// Threading:  0 0 131072


Mean = 6.369 μs, StdErr = 0.012 μs (0.19%), N = 15, StdDev = 0.047 μs
Min = 6.268 μs, Q1 = 6.341 μs, Median = 6.369 μs, Q3 = 6.406 μs, Max = 6.436 μs
IQR = 0.065 μs, LowerFence = 6.244 μs, UpperFence = 6.504 μs
ConfidenceInterval = [6.319 μs; 6.420 μs] (CI 99.9%), Margin = 0.051 μs (0.80% of Mean)
Skewness = -0.27, Kurtosis = 2.24, MValue = 2

// ** Remained 0 (0,0 %) benchmark(s) to run. Estimated finish 2024-09-26 13:14 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ApiQL.Bench-report.csv
  BenchmarkDotNet.Artifacts\results\ApiQL.Bench-report-github.md
  BenchmarkDotNet.Artifacts\results\ApiQL.Bench-report.html

// * Detailed results *
Bench.DocBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 6.265 μs, StdErr = 0.021 μs (0.33%), N = 14, StdDev = 0.077 μs
Min = 6.097 μs, Q1 = 6.223 μs, Median = 6.279 μs, Q3 = 6.302 μs, Max = 6.415 μs
IQR = 0.079 μs, LowerFence = 6.104 μs, UpperFence = 6.421 μs
ConfidenceInterval = [6.178 μs; 6.352 μs] (CI 99.9%), Margin = 0.087 μs (1.39% of Mean)
Skewness = -0.27, Kurtosis = 2.93, MValue = 2
-------------------- Histogram --------------------
[6.071 μs ; 6.210 μs) | @@
[6.210 μs ; 6.457 μs) | @@@@@@@@@@@@
---------------------------------------------------

Bench.DocBenchV3: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 6.369 μs, StdErr = 0.012 μs (0.19%), N = 15, StdDev = 0.047 μs
Min = 6.268 μs, Q1 = 6.341 μs, Median = 6.369 μs, Q3 = 6.406 μs, Max = 6.436 μs
IQR = 0.065 μs, LowerFence = 6.244 μs, UpperFence = 6.504 μs
ConfidenceInterval = [6.319 μs; 6.420 μs] (CI 99.9%), Margin = 0.051 μs (0.80% of Mean)
Skewness = -0.27, Kurtosis = 2.24, MValue = 2
-------------------- Histogram --------------------
[6.243 μs ; 6.461 μs) | @@@@@@@@@@@@@@@
---------------------------------------------------

Bench.DocBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 6.533 μs, StdErr = 0.010 μs (0.15%), N = 13, StdDev = 0.036 μs
Min = 6.460 μs, Q1 = 6.527 μs, Median = 6.540 μs, Q3 = 6.553 μs, Max = 6.593 μs
IQR = 0.027 μs, LowerFence = 6.486 μs, UpperFence = 6.593 μs
ConfidenceInterval = [6.489 μs; 6.577 μs] (CI 99.9%), Margin = 0.044 μs (0.67% of Mean)
Skewness = -0.56, Kurtosis = 2.41, MValue = 2
-------------------- Histogram --------------------
[6.440 μs ; 6.607 μs) | @@@@@@@@@@@@@
---------------------------------------------------

Bench.NodeBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 12.968 μs, StdErr = 0.027 μs (0.21%), N = 14, StdDev = 0.101 μs
Min = 12.713 μs, Q1 = 12.925 μs, Median = 12.959 μs, Q3 = 13.050 μs, Max = 13.098 μs
IQR = 0.125 μs, LowerFence = 12.737 μs, UpperFence = 13.238 μs
ConfidenceInterval = [12.855 μs; 13.082 μs] (CI 99.9%), Margin = 0.114 μs (0.88% of Mean)
Skewness = -0.81, Kurtosis = 3.43, MValue = 2
-------------------- Histogram --------------------
[12.659 μs ; 13.153 μs) | @@@@@@@@@@@@@@
---------------------------------------------------

Bench.NodeBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
Runtime = ; GC = 
Mean = 13.013 μs, StdErr = 0.034 μs (0.26%), N = 14, StdDev = 0.126 μs
Min = 12.822 μs, Q1 = 12.927 μs, Median = 13.013 μs, Q3 = 13.068 μs, Max = 13.307 μs
IQR = 0.141 μs, LowerFence = 12.715 μs, UpperFence = 13.280 μs
ConfidenceInterval = [12.871 μs; 13.155 μs] (CI 99.9%), Margin = 0.142 μs (1.09% of Mean)
Skewness = 0.62, Kurtosis = 2.8, MValue = 2
-------------------- Histogram --------------------
[12.754 μs ; 13.098 μs) | @@@@@@@@@@@
[13.098 μs ; 13.376 μs) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.14.0, Windows 10 (10.0.19045.4894/22H2/2022Update)
12th Gen Intel Core i5-12400F, 1 CPU, 12 logical and 6 physical cores
.NET SDK 8.0.400
  [Host] : .NET 8.0.8 (8.0.824.36612), X64 RyuJIT AVX2

Job=InProcess  Server=True  Toolchain=InProcessEmitToolchain  

| Method      | Mean      | Error     | StdDev    | StdErr    | Min       | Max       | Q1        | Median    | Q3        | Op/s      | Ratio | Rank | Gen0   | Gen1   | Allocated | Alloc Ratio |
|------------ |----------:|----------:|----------:|----------:|----------:|----------:|----------:|----------:|----------:|----------:|------:|-----:|-------:|-------:|----------:|------------:|
| DocBenchV2  |  6.265 μs | 0.0870 μs | 0.0771 μs | 0.0206 μs |  6.097 μs |  6.415 μs |  6.223 μs |  6.279 μs |  6.302 μs | 159,626.0 |  0.48 |    1 | 0.0763 |      - |     720 B |        0.03 |
| DocBenchV3  |  6.369 μs | 0.0507 μs | 0.0474 μs | 0.0122 μs |  6.268 μs |  6.436 μs |  6.341 μs |  6.369 μs |  6.406 μs | 157,002.1 |  0.49 |    1 | 0.0763 |      - |     720 B |        0.03 |
| DocBench    |  6.533 μs | 0.0436 μs | 0.0364 μs | 0.0101 μs |  6.460 μs |  6.593 μs |  6.527 μs |  6.540 μs |  6.553 μs | 153,071.0 |  0.50 |    1 | 0.0763 |      - |     720 B |        0.03 |
| NodeBenchV2 | 12.968 μs | 0.1138 μs | 0.1008 μs | 0.0270 μs | 12.713 μs | 13.098 μs | 12.925 μs | 12.959 μs | 13.050 μs |  77,110.1 |  1.00 |    2 | 2.6855 | 0.0153 |   25280 B |        1.00 |
| NodeBench   | 13.013 μs | 0.1423 μs | 0.1261 μs | 0.0337 μs | 12.822 μs | 13.307 μs | 12.927 μs | 13.013 μs | 13.068 μs |  76,847.7 |  1.00 |    2 | 2.6855 | 0.0153 |   25280 B |        1.00 |

// * Hints *
Outliers
  Bench.DocBenchV2: InProcess  -> 1 outlier  was  removed, 2 outliers were detected (6.10 μs, 6.45 μs)
  Bench.DocBench: InProcess    -> 2 outliers were removed, 4 outliers were detected (6.46 μs, 6.48 μs, 6.61 μs, 6.66 μs)
  Bench.NodeBenchV2: InProcess -> 1 outlier  was  removed, 2 outliers were detected (12.71 μs, 13.34 μs)
  Bench.NodeBench: InProcess   -> 1 outlier  was  removed (13.36 μs)

// * Legends *
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  StdErr      : Standard error of all measurements
  Min         : Minimum
  Max         : Maximum
  Q1          : Quartile 1 (25th percentile)
  Median      : Value separating the higher half of all measurements (50th percentile)
  Q3          : Quartile 3 (75th percentile)
  Op/s        : Operation per second
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  Rank        : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen0        : GC Generation 0 collects per 1000 operations
  Gen1        : GC Generation 1 collects per 1000 operations
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 μs        : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:01:50 (110.71 sec), executed benchmarks: 5

Global total time: 00:01:51 (111.16 sec), executed benchmarks: 5
// * Artifacts cleanup *
Artifacts cleanup is finished
